true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,External Calculator (NaiveBayes)
1,1,0,[0.  0.9 0.  0.  0.  0.  0.  0.1 0.  0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.7 0.  0.3 0.  0.  0.  0. ],0.7347050044258784,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.2 0.1 0.  0.  0.  0.6 0.  0.1],0.5270967493629823,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.1 0.8],0.7224719895935549,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.  0.1],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.8 0.  0.1 0.  0.  0.1 0.  0.  0.  0. ],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.1 0.  0.7 0.1 0.  0.  0.  0.  0.1 0. ],0.5915686280099797,1.0
3,3,0,[0.  0.  0.1 0.8 0.  0.  0.  0.  0.1 0. ],0.7224719895935549,1.0
4,4,0,[0.2 0.  0.  0.  0.4 0.1 0.  0.1 0.1 0.1],0.3010299956639812,1.0
7,2,1,[0.  0.  0.7 0.  0.  0.  0.  0.3 0.  0. ],0.7347050044258784,1.0
2,8,1,[0.1 0.  0.2 0.1 0.  0.  0.  0.2 0.4 0. ],0.36123599479677737,1.0
3,3,0,[0.  0.  0.  0.7 0.  0.1 0.  0.  0.1 0.1],0.5915686280099797,1.0
4,4,0,[0.  0.  0.1 0.  0.9 0.  0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.1 0.  0.  0. ],0.8588182584953924,1.0
6,6,0,[0.2 0.  0.1 0.  0.1 0.1 0.5 0.  0.  0. ],0.40969100130080555,1.0
7,2,1,[0.  0.  0.6 0.1 0.  0.  0.  0.2 0.  0.1],0.5270967493629823,1.0
0,0,0,[0.7 0.  0.  0.1 0.  0.1 0.  0.  0.1 0. ],0.5915686280099797,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,0.9999999999989121
7,2,1,[0.  0.  0.5 0.1 0.  0.  0.  0.2 0.1 0.1],0.40969100130080555,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.1 0.8 0.  0.  0.  0.  0.1 0. ],0.7224719895935549,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.1 0.  0.  0.  0.7],0.651774627142776,1.0
7,2,1,[0.  0.  0.7 0.1 0.  0.  0.  0.1 0.  0.1],0.5915686280099797,1.0
1,1,0,[0.  0.9 0.  0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
9,9,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.9],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.5 0.  0.3 0.  0.  0.1 0.1],0.49262137858390803,1.0
9,9,0,[0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.8],0.7826779887263511,1.0
6,6,0,[0.1 0.  0.  0.  0.  0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,2,1,[0.  0.  0.3 0.1 0.  0.  0.  0.3 0.  0.3],0.4294091292476961,1.0
2,2,0,[0.  0.  0.7 0.3 0.  0.  0.  0.  0.  0. ],0.7347050044258784,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,0.9999999999996046
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
7,2,1,[0.  0.  0.7 0.  0.  0.  0.  0.3 0.  0. ],0.7347050044258784,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.8 0.  0.  0.1 0.  0.  0.1 0.  0.  0. ],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.1 0.9 0.  0.  0. ],0.8588182584953924,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
7,7,0,[0.  0.  0.1 0.1 0.1 0.  0.  0.5 0.1 0.1],0.3494850021680093,1.0
7,2,1,[0.1 0.  0.5 0.  0.1 0.  0.  0.2 0.  0.1],0.40969100130080555,1.0
2,2,0,[0.  0.  0.4 0.2 0.  0.  0.  0.2 0.2 0. ],0.42144199392957366,1.0
4,4,0,[0.  0.1 0.  0.  0.8 0.  0.1 0.  0.  0. ],0.7224719895935549,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
1,1,0,[0.  0.7 0.  0.  0.  0.  0.1 0.  0.1 0.1],0.5915686280099797,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.8],0.7826779887263511,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.9 0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.1 0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,0.9999999999999999
9,9,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.9],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.8 0.1 0.1 0.  0.  0.  0. ],0.7224719895935549,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.5 0.  0.1 0.  0.  0.1 0.3 0. ],0.49262137858390803,1.0
3,3,0,[0.  0.  0.3 0.6 0.  0.  0.  0.  0.  0.1],0.6100271266460848,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.9 0. ],0.8588182584953924,0.9999998723986208
9,9,0,[0.  0.  0.2 0.1 0.2 0.  0.  0.  0.  0.5],0.46989700043360183,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,8,1,[0.  0.3 0.  0.  0.3 0.  0.  0.  0.4 0. ],0.5270967493629825,1.0
2,2,0,[0.  0.2 0.5 0.  0.  0.  0.1 0.  0.2 0. ],0.46989700043360183,1.0
3,3,0,[0.  0.  0.  0.6 0.  0.1 0.1 0.  0.2 0. ],0.5270967493629823,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.  0.  0.  0.2],0.7826779887263511,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.8 0.  0.  0.1 0. ],0.7224719895935549,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.1 0.  0.  0.8 0. ],0.7224719895935549,1.0
9,9,0,[0.  0.  0.1 0.1 0.1 0.  0.  0.  0.  0.7],0.5915686280099798,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9870351660863428
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.1 0.  0.7 0.  0.  0.  0.  0.2],0.651774627142776,1.0
5,5,0,[0.  0.  0.1 0.2 0.  0.5 0.  0.  0.2 0. ],0.46989700043360183,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.2 0.  0.  0.1 0.  0.  0.6 0. ],0.5270967493629823,0.9999999999999988
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.  0.2 0.  0.1 0.  0.  0.6 0. ],0.5270967493629823,0.9999915468618795
9,9,0,[0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.9],0.8588182584953924,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.1 0.  0.9 0.  0.  0.  0.  0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.  0.1 0.9 0.  0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.  0.1],0.8588182584953924,1.0
4,4,0,[0.  0.  0.  0.  0.5 0.1 0.1 0.2 0.1 0. ],0.40969100130080555,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.1 0.  0.1 0.  0.  0.  0.7 0.1],0.5915686280099797,0.9999999999998374
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.1 0.1 0.1 0.  0.  0.1 0.  0.5 0.1],0.3494850021680093,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
1,1,0,[0.  0.7 0.  0.  0.  0.  0.1 0.  0.1 0.1],0.5915686280099797,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
5,5,0,[0.1 0.  0.  0.  0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.1 0.  0.1 0.  0.  0.  0.6 0.1],0.4668907502301861,1.0
5,5,0,[0.  0.  0.  0.  0.  0.8 0.  0.1 0.1 0. ],0.7224719895935549,1.0
2,2,0,[0.  0.  0.8 0.1 0.  0.  0.  0.  0.1 0. ],0.7224719895935549,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.8 0.  0.  0.1 0. ],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.1 0.9 0.  0.  0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.7 0.1 0.  0.1 0.  0.  0.1 0. ],0.5915686280099797,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.1 0.  0.4 0.  0.1 0.3 0.1 0. ],0.38396037294708363,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.1 0.  0.  0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0.1 0.  0.  0.1 0.  0.8 0.  0.  0.  0. ],0.7224719895935549,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.5 0.3 0.  0.1 0. ],0.4926213785839081,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.1 0.  0.1 0.  0.  0.  0.  0.7 0.1],0.5915686280099797,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.1 0.2 0.  0.  0.  0.  0.7 0. ],0.651774627142776,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.  0.  0.1 0.1 0.  0.8 0.  0. ],0.7224719895935549,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.  0.  0.  0.1 0.1 0.  0.7 0. ],0.5915686280099798,1.0
7,7,0,[0.  0.  0.  0.  0.1 0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.1 0.  0.2 0.1 0.  0.  0.  0.  0.6],0.5270967493629823,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
1,1,0,[0.  0.8 0.1 0.1 0.  0.  0.  0.  0.  0. ],0.7224719895935549,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.  0.  0.  0.  0.1],0.8588182584953924,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.4 0.  0.2 0.  0.1 0.1 0.  0.  0.1 0.1],0.3010299956639812,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.  0.1 0.  0.1 0.2 0.  0.5 0. ],0.4096910013008056,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.3 0.6 0.  0.  0.  0.  0.1 0. ],0.6100271266460848,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
7,7,0,[0.  0.  0.  0.  0.1 0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.6 0.2 0.  0.  0.  0.  0.2 0. ],0.5873027484957786,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.  0.1 0.  0.  0.  0.7 0.  0.2],0.651774627142776,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.1 0.  0.  0.  0.  0.8 0.1 0.  0.  0. ],0.7224719895935549,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0.  0.8 0.  0.  0.  0.2 0.  0.  0.  0. ],0.7826779887263511,1.0
2,2,0,[0.  0.  0.6 0.3 0.  0.  0.1 0.  0.  0. ],0.6100271266460848,0.9999716381420021
3,8,1,[0.  0.  0.1 0.2 0.1 0.1 0.  0.  0.3 0.2],0.26354837468149117,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.  0.1],0.8588182584953924,1.0
5,5,0,[0.  0.  0.1 0.  0.1 0.8 0.  0.  0.  0. ],0.7224719895935549,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.  0.  0.1 0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
8,8,0,[0.  0.  0.1 0.  0.  0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.  0.1 0.  0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0.1 0.  0.  0.8 0.  0.1 0.  0.  0.  0. ],0.7224719895935549,1.0
4,4,0,[0.  0.  0.  0.  0.7 0.  0.1 0.1 0.  0.1],0.5915686280099797,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.8 0.  0.  0.1 0. ],0.7224719895935549,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0.1 0.  0.  0.  0.  0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
8,8,0,[0.  0.  0.1 0.  0.  0.  0.  0.  0.8 0.1],0.7224719895935549,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.1 0.1 0.7],0.5915686280099798,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0.  0.9 0.1 0.  0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,0.9971692585976428
3,3,0,[0.1 0.  0.  0.8 0.  0.  0.  0.  0.  0.1],0.7224719895935549,1.0
4,4,0,[0.1 0.  0.  0.  0.5 0.  0.2 0.  0.1 0.1],0.40969100130080555,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.1 0.1 0.  0.  0.  0.8 0. ],0.7224719895935549,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.8],0.7224719895935549,1.0
6,6,0,[0.  0.  0.  0.1 0.  0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.  0.  0.6 0.  0.  0.1 0.  0.3],0.6100271266460848,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
6,6,0,[0.  0.  0.1 0.  0.1 0.  0.7 0.  0.1 0. ],0.5915686280099797,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.  0.  0.  0.2],0.7826779887263511,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.2 0.  0.  0.  0.6],0.5873027484957786,1.0
2,2,0,[0.1 0.  0.8 0.  0.  0.  0.  0.  0.  0.1],0.7224719895935549,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.8],0.7224719895935549,1.0
3,3,0,[0.  0.  0.2 0.4 0.  0.2 0.  0.  0.2 0. ],0.42144199392957366,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.8 0.  0.1 0.  0.  0.1 0.  0.  0.  0. ],0.7224719895935549,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.8 0.1 0.  0.  0.  0.  0.1 0. ],0.7224719895935549,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.2 0.5 0.1 0.  0.  0.1 0.1 0. ],0.40969100130080555,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.  0.1 0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.2 0.  0.  0.  0. ],0.7826779887263511,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.  0.1],0.8588182584953924,0.9997706110798206
1,1,0,[0.  0.9 0.1 0.  0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[0.9 0.  0.  0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
3,3,0,[0.  0.  0.1 0.7 0.1 0.1 0.  0.  0.  0. ],0.5915686280099797,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.1 0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.9 0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.2 0.  0.7],0.651774627142776,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
1,1,0,[0.  0.9 0.  0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
9,9,0,[0.  0.1 0.  0.1 0.  0.  0.  0.1 0.  0.7],0.5915686280099798,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.  0.  0.1 0.  0.7],0.651774627142776,1.0
4,4,0,[0.1 0.  0.  0.  0.5 0.1 0.1 0.  0.1 0.1],0.3494850021680092,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.8],0.7224719895935549,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.9],0.8588182584953924,1.0
6,6,0,[0.1 0.  0.1 0.  0.  0.1 0.7 0.  0.  0. ],0.5915686280099798,1.0
7,7,0,[0.  0.  0.  0.  0.  0.  0.  0.8 0.1 0.1],0.7224719895935549,1.0
