capacity_bytes,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_raw,smart_16_raw,smart_17_raw,smart_22_normalized,smart_22_raw,smart_24_normalized,smart_168_raw,smart_170_raw,smart_173_raw,smart_174_raw,smart_177_normalized,smart_177_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_218_raw,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_225_normalized,smart_225_raw,smart_226_raw,smart_231_raw,smart_232_raw,smart_233_raw,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_raw,smart_242_raw,smart_241_normalized,smart_242_normalized,smart_254_normalized,smart_12_normalized,smart_250_raw,smart_251_raw,smart_235_normalized,smart_23_normalized,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
12000100000000.0,78,69464144,0,0,98,0,100,2,100,3760,88,624919460.0,0,0,94,6024,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,93,7,100,0.0,0,0,69,31,0,0,100,0,96,9168,31,31,3,69464144,0,0,100,24,100,24,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,4086.0,44547657696.0,77592327636.0,0,0,0,0,0,0,0,0,fail,fail,0,[1. 0.],1.0,0.15789473684210525,"[('normal', 16), ('fail', 3)]",0.4151608421776021,0.9996823966794182,-0.6782368400757649,44
4000790000000.0,100,0,133,104,128,553,100,15,100,0,100,0.0,113,42,94,48769,100,0,0,0,15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,135,100,135,253,19,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.2 0.8],0.2780719051126377,0.6842105263157895,"[('normal', 13), ('fail', 6)]",0.30419567444767326,0.526709524262137,0.31096449994453695,47
14000500000000.0,100,0,100,0,100,7890,100,2,100,0,100,0.0,100,0,98,892,100,0,0,0,1,0,0,0,0,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,0,100,0,100,73,100,30,0,0,100,0,100,1,100,0,200,0,0,0,0,16908293,98,836,100,0,0,0,585,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,fail,normal,1,[0.4 0.6],0.02904940554533142,0.631578947368421,"[('normal', 12), ('fail', 7)]",0.42474704447377887,-0.26529849027113983,0.21579927337934013,47
8001560000000.0,83,208131904,0,0,84,0,100,23,100,0,96,3954915403.0,0,0,64,31576,100,0,0,0,23,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,80,20,95,11427,100,13,86,28987,20,20,1,208131904,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,31556.0,78423456360.0,220521000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.3 0.7],0.1187091007693073,0.631578947368421,"[('normal', 12), ('fail', 7)]",0.42417855691268525,0.43840687646783694,0.3162381034711514,46
4000790000000.0,115,94277288,0,0,95,0,100,5,100,0,89,916423796.0,0,0,58,37551,100,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,78,22,100,0,100,1,98,5556,22,22,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,37465.0,55309586464.0,210070000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.6842105263157895,"[('normal', 13), ('fail', 6)]",0.2700028967194542,0.9577313773334026,0.6593780029011711,48
4000790000000.0,119,219350784,0,0,92,0,100,8,100,0,87,558840920.0,0,0,62,33887,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,76,24,100,0,100,0,74,53431,24,24,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,33530.0,44653610280.0,172828000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0,"[('normal', 19)]",0.23645918694315404,0.9955487297847867,0.6435081359849101,46
12000100000000.0,69,8809536,0,0,99,0,100,1,100,0,84,245278433.0,0,0,98,1824,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,72,28,0,0,100,6,100,645,28,28,4,8809536,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,1672.0,23592503144.0,35010326692.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.4406987538762601,0.9529854692518711,0.6857295236171183,48
12000100000000.0,83,198117032,0,0,89,0,100,10,100,0,88,585154151.0,0,0,76,21264,100,0,0,0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,74,26,0,0,100,344,100,1895,26,26,83,198117032,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,20773.0,71529171952.0,192585000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.3 0.7],0.1187091007693073,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.4314849421443754,0.2228518791428934,0.3254785651799046,47
8001560000000.0,83,185411848,0,0,89,0,100,8,100,0,92,1693882218.0,0,0,77,20656,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,52,48,92,16511,100,32,94,12921,48,48,83,185411848,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,20636.0,53725020568.0,171840000000.0,0,0,0,0,0,0,0,0,normal,fail,1,[0.5 0.5],0.0,0.21052631578947367,"[('normal', 15), ('fail', 4)]",0.40134506355488875,-0.4238302856683731,-0.19334339810345202,41
12000100000000.0,75,29799360,0,0,95,0,100,4,100,0,87,494833742.0,0,0,97,3351,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,97,3,100,0.0,0,0,68,32,0,0,100,27,100,721,32,32,75,29799360,0,0,100,40,100,40,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,3242.0,34679496080.0,60809561542.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.9 0.1],0.5310044064107188,0.21052631578947367,"[('normal', 15), ('fail', 4)]",0.42238655213763443,0.6777477748186711,-0.4884368505874372,47
4000790000000.0,117,163705576,0,0,92,0,100,15,100,0,80,104620311.0,0,0,56,39144,100,0,0,0,14,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,76,24,100,0,100,0,96,8738,24,24,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,39040.0,56638404440.0,192395000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.252250453911137,0.5294422246010426,0.4054720366401055,47
12000100000000.0,80,109507216,0,0,89,0,100,15,100,0,90,936447471.0,0,0,90,9572,100,0,0,0,15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,65,35,0,0,100,143,97,6560,35,35,80,109507216,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,8343.0,41525728936.0,78945210274.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.41404098567569125,0.9249255359172821,0.7211927490267618,48
12000100000000.0,81,120201248,0,0,91,0,100,13,99,4728,88,566274047.0,0,0,73,23881,100,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,4295032833.0,0,0,69,31,0,0,100,404,100,1324,31,31,81,120201248,0,0,100,16,100,16,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,23660.0,73903715544.0,251412000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.9 0.1],0.5310044064107188,0.5263157894736842,"[('fail', 10), ('normal', 9)]",0.9999999631795067,0.7586454119959298,-0.013095582751506704,50
10000800000000.0,82,168920288,0,0,91,0,100,11,100,540,90,961957380.0,0,0,95,4697,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,78,22,100,21475164165.0,1,273,75,25,4,193967,100,346,100,1441,25,25,82,168920288,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,26229.0,77221832344.0,278311000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.8 0.2],0.2780719051126377,0.2631578947368421,"[('normal', 14), ('fail', 5)]",1.0,0.6223116249771782,0.5129757645908671,49
4000790000000.0,111,40470936,0,0,93,0,100,7,100,0,72,17785467.0,0,0,57,37684,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,99,1,100,0,94,6,100,0.0,100,0,78,22,100,0,100,0,97,7481,22,22,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,37628.0,53548003856.0,264921000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.3 0.7],0.1187091007693073,0.21052631578947367,"[('fail', 15), ('normal', 4)]",0.3389064289368684,0.3339082069627176,0.2163588804573944,45
8001560000000.0,82,143016488,0,0,95,0,100,4,100,0,83,222624009.0,0,0,100,554,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,65,35,97,7974,100,2,100,518,35,35,82,143016488,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,546.0,16233591576.0,1272354020.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.6 0.4],0.02904940554533142,0.10526315789473684,"[('normal', 17), ('fail', 2)]",0.4691308809107929,-0.036123697504568786,-0.24829516854382414,47
8001560000000.0,54,181124688,0,0,95,0,100,4,88,47904,95,3424622559.0,0,0,68,28825,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,6,94,100,0.0,100,0,60,40,93,14017,100,6,83,34376,40,40,83,181124688,0,0,100,8,100,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,28800.0,67542054616.0,218891000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.9 0.1],0.5310044064107188,0.47368421052631576,"[('normal', 10), ('fail', 9)]",0.4274248166563577,0.7559555060656193,-0.038532478957324846,49
14000500000000.0,100,0,100,0,100,7797,100,2,100,0,100,0.0,100,0,94,2622,100,0,0,0,2,0,0,0,0,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,5,100,0,100,8,100,30,0,0,100,0,100,0,100,0,200,0,0,0,0,102629377,94,2618,100,0,0,0,586,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.6842105263157895,"[('normal', 13), ('fail', 6)]",0.42133761541385784,0.4759080595762853,0.43295490598938763,48
12000100000000.0,83,185980624,0,0,99,0,100,1,100,0,64,2411182.0,0,0,99,1001,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,69,31,0,0,100,0,98,4434,31,31,11,185980624,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,224.0,642046416.0,276506950.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.4736209868996599,0.8704512268304825,0.699783200994044,48
12000100000000.0,80,97278144,0,0,89,0,100,10,100,0,79,83651969.0,0,0,83,15758,100,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,62,38,0,0,100,190,100,918,38,38,80,97278144,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,15618.0,56868503728.0,196403000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.42888745694873576,0.8234995603561401,0.7399559680426001,45
4000790000000.0,118,173678224,0,0,92,0,100,10,100,0,89,898573557.0,0,0,60,35913,100,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0,93,7,100,0,100,0,100,0.0,100,0,74,26,100,0,100,0,97,7698,26,26,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,35836.0,51083731336.0,217630000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.6842105263157895,"[('normal', 13), ('fail', 6)]",0.2745260571235577,0.440378118255866,0.40069736374051174,48
8001560000000.0,82,163011944,0,0,95,0,100,4,100,0,94,2477412858.0,0,0,73,23832,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,58,42,91,19129,100,56,94,12057,42,42,82,163011944,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,23794.0,58996359296.0,183122000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.40462670759127584,0.7236545495183591,0.47087810662688234,46
12000100000000.0,83,191946840,0,0,89,0,100,10,100,0,88,602937515.0,0,0,78,19588,100,0,0,0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,73,27,0,0,100,271,100,1121,27,27,83,191946840,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,19358.0,72353680072.0,187116000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.4277830196461829,0.9670919552445412,0.7687172199709386,45
4000790000000.0,118,185687072,0,0,91,0,100,8,100,0,88,764131146.0,0,0,59,36213,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,98,2,100,0,100,0,100,0.0,100,0,79,21,100,0,100,0,97,6292,21,21,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,36167.0,49907764400.0,209855000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.2660779494677584,0.5898031927139882,0.4024934720636413,45
12000100000000.0,67,4853136,0,0,94,0,100,5,100,0,89,795364548.0,0,0,85,13998,100,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,74,26,0,0,100,198,100,760,26,26,67,4853136,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,13879.0,56769048872.0,153197000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.4062967219077236,0.9292277470231056,0.7204349441424234,46
4000790000000.0,114,62468168,0,0,92,0,100,10,100,0,87,515590001.0,0,0,59,36165,100,0,0,0,9,0,0,0,0,0,0,0,0.0,0,0,0,98,2,100,0,100,0,100,0.0,100,0,81,19,100,0,100,0,36,129339,19,19,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,35400.0,39559137720.0,221196000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.2765150982223439,0.6853930092842702,0.4682042459398592,45
12000100000000.0,79,78194312,0,0,92,0,100,7,100,0,81,119572208.0,0,0,79,18826,100,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,69,31,0,0,100,328,100,1086,31,31,79,78194312,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,18641.0,74598067784.0,160099000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.4117802263549307,0.9915852975100279,0.7709657717716891,47
8001560000000.0,83,217910752,0,0,91,0,100,7,100,0,93,1806371598.0,0,0,76,21687,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,74,26,97,6424,100,6,87,27867,26,26,83,217910752,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,21658.0,56942268880.0,174362000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.40327911241817294,0.9813283886760473,0.7484692602461754,45
8001560000000.0,66,3760432,0,0,91,0,100,7,100,0,93,1923610929.0,0,0,76,21809,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,68,32,97,7555,100,43,94,13651,32,32,66,3760432,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,21789.0,56542447912.0,196307000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.4147450108035121,0.9838333837687969,0.6981359891820365,44
14000500000000.0,100,0,100,0,100,7925,100,1,100,0,100,0.0,100,0,96,1626,100,0,0,0,1,0,0,0,0,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,27,100,0,100,7,100,29,0,0,100,0,100,0,100,0,200,0,0,0,0,184811522,96,1622,100,0,0,0,537,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.7368421052631579,"[('normal', 14), ('fail', 5)]",0.4170689675143844,0.41838349769426625,0.4055665699471412,47
8001560000000.0,78,69180872,0,0,91,0,100,7,100,0,90,946183560.0,0,0,77,20726,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,73,27,98,5733,100,4,91,19464,27,27,78,69180872,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,20707.0,55687333424.0,154536000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.3951710310044759,0.9950479464605451,0.7478423026702332,43
12000100000000.0,81,140731352,0,0,92,0,100,6,100,0,88,666853293.0,0,0,84,14643,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,69,31,0,0,100,224,100,1066,31,31,81,140731352,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,14430.0,54173175728.0,132491000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.40381425422692174,0.9377190172672272,0.7430979317299101,46
4000790000000.0,52,170429632,0,0,97,0,100,4,83,10296,91,1377185320.0,0,0,73,23731,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,98,2,100,0,100,0,100,163211000000.0,100,0,78,22,100,0,100,967,100,1072,22,22,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,23634.0,25419425016.0,167616000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.6 0.4],0.02904940554533142,0.05263157894736842,"[('normal', 18), ('fail', 1)]",1.0,0.4862966396363265,0.514310027042272,48
4000790000000.0,117,122316416,0,0,92,0,100,13,100,0,86,442646865.0,0,0,53,41940,100,0,0,0,13,0,0,0,0,0,0,0,0.0,0,0,0,100,0,98,2,100,0,100,0.0,100,0,76,24,100,0,100,0,96,9415,24,24,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,41863.0,61063818856.0,229341000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.5 0.5],0.0,0.47368421052631576,"[('normal', 10), ('fail', 9)]",0.2908783135547114,0.3716515749692917,-0.09878782943807629,48
4000790000000.0,113,56240536,0,0,96,0,100,4,100,0,88,708162709.0,0,0,62,33988,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,82,18,100,0,100,0,98,4427,18,18,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,33962.0,47059982872.0,226197000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.3 0.7],0.1187091007693073,0.7368421052631579,"[('normal', 14), ('fail', 5)]",0.28508567628328807,0.46857999935067995,0.23061217627114927,47
12000100000000.0,80,109341304,0,0,97,0,100,3,100,0,78,57545993.0,0,0,98,2311,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,78,22,0,0,100,0,96,9099,22,22,6,109341304,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,408.0,6658558296.0,8587565476.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.631578947368421,"[('normal', 12), ('fail', 7)]",0.46496086582992213,0.6261459589004517,0.721484537454347,46
4000790000000.0,115,97033312,0,0,92,0,100,12,100,0,88,784008073.0,0,0,61,34521,100,0,0,0,12,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,68,32,100,0,100,0,96,8379,32,32,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,34442.0,50295729792.0,195284000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.2557243730538721,0.900907889008522,0.6202143590775964,48
4000790000000.0,117,166071280,0,0,92,0,100,19,100,0,79,95151047.0,0,0,56,38849,100,0,0,0,18,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,76,24,100,0,100,1,94,12484,24,24,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,38737.0,58043838096.0,191903000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.2 0.8],0.2780719051126377,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.2521569018891213,0.48938300954122027,0.27960322136162263,46
12000100000000.0,82,160868144,0,0,99,0,100,1,100,0,83,220531198.0,0,0,99,1649,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,74,26,0,0,100,3,100,610,26,26,5,160868144,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,1502.0,21717067992.0,30445919703.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.44655818972141814,0.9577795937657356,0.7329846750752443,48
12000100000000.0,79,73519576,0,0,96,0,100,4,100,0,81,116592940.0,0,0,81,17470,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,73,27,0,0,100,319,100,1010,27,27,79,73519576,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,17281.0,62825077328.0,144280000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.4051460927168624,0.9707720205187798,0.7674537414428576,45
12000100000000.0,100,0,100,0,100,0,100,1,100,0,100,0.0,100,0,100,5621,100,0,0,0,1,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,365,100,365,214,28,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0,"[('normal', 19)]",0.4715647774886128,0.9688878990709782,0.7653578593902811,48
10000800000000.0,84,243251408,0,0,92,0,100,9,100,0,88,567082907.0,0,0,77,20182,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,89,11,81,19,76,49029,100,255,100,1031,19,19,84,243251408,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,20051.0,66878970144.0,179165000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.4336322343176473,0.998130481922999,0.7592774849601552,43
12000100000000.0,78,61226816,0,0,94,0,100,5,95,20024,87,522009711.0,0,0,81,17343,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,71,29,100,0.0,0,0,78,22,0,0,100,211,100,789,22,22,78,61226816,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,17250.0,61908921144.0,234051000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[1. 0.],1.0,0.3684210526315789,"[('normal', 12), ('fail', 7)]",0.4678135508622068,0.9579256512224674,-0.3043079007427599,46
4000790000000.0,117,135993024,0,0,94,0,100,6,88,15896,88,740411020.0,0,0,50,44585,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,97,3,100,0,21,79,100,16.0,100,0,77,23,100,0,100,0,90,20445,23,23,0,0,0,0,100,88,100,88,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,44464.0,65033692584.0,235442000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[1. 0.],1.0,0.5263157894736842,"[('fail', 10), ('normal', 9)]",0.2994301999153708,0.9966741709504277,-0.09477369369662043,50
