Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length 1, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length 2,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
6,305693,16,15,495,16473.0,495,0,30.9375,123.75,1460,0,1098.2,624.7568899,55506.66845,101.4089299,10189.76667,25643.24919,85807.0,4.0,305693.0,20379.53333,37836.79878,98467.0,8.0,214027.0,15287.64286,38487.39656,111920.0,4.0,0,0,0,0,340.0,312.0,52.34009284,49.06883704,0,1460,530.25,691.0228043,477512.5161,0,0,0,1,0,0,0,0,0,547.3548387,30.9375,1098.2,340.0,0,0,0,0,0,0,16,495,15,16473,65535,31,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RANSOMWARE_SIMPLOCKER,normal,1,[0.8 0.  0.  0.1 0.1],0.6029471813027503,0.9473684210526315,"[('normal', 18), ('SMSMALWARE_FAKEINST', 1)]",0.5772205831286397,0.7751616697524166,0.22163684156913735,56
6,27,1,1,46,31.0,46,46,46.0,0.0,31,31,31.0,0.0,2851851.852,74074.07407,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20.0,20.0,37037.03704,37037.03704,31,46,41.0,8.660254038,75.0,0,1,0,0,1,0,0,0,1,61.5,46.0,31.0,20.0,0,0,0,0,0,0,1,46,1,31,36,36,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,0.8421052631578947,"[('normal', 16), ('SCAREWARE_ANDROIDDEFENDER', 2), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5947751912093072,0.8396214931668552,0.3119604463472138,58
6,35719,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55.99260898,35719.0,0.0,35719.0,35719.0,35719.0,35719.0,0.0,35719.0,35719.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,55.99260898,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0,2138,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5828296505179926,0.9889153835495156,0.18277205061530877,59
6,223,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8968.609865,223.0,0.0,223.0,223.0,223.0,223.0,0.0,223.0,223.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,8968.609865,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0,905,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5830590312485018,0.993447586213928,0.1981772419280128,59
17,9585365,11,15,3892,5645.0,1350,38,353.8181818,520.0938027,1350,19,376.3333333,528.9575552,994.9542871,2.712468435,383414.6,1118835.05,4871363.0,27.0,9522910.0,952291.0,1689038.469,4871363.0,44.0,9547819.0,681987.0714,1517044.927,5101710.0,27.0,0,0,0,0,360.0,504.0,1.147582799,1.564885636,19,1350,403.2222222,539.0947778,290623.1795,0,0,0,0,0,0,0,0,1,418.7307692,353.8181818,376.3333333,360.0,0,0,0,0,0,0,11,3892,15,5645,-1,-1,10,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.7894736842105263,"[('normal', 15), ('SMSMALWARE_FAKEINST', 3), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5850306922999726,0.994804067864046,0.30839930557854167,52
0,107964277,6,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.055573938,21600000.0,29600000.0,58800000.0,33855.0,108000000.0,21600000.0,29600000.0,58800000.0,33855.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.055573938,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,-1,-1,0,0,59415.0,36147.29865,84975.0,33855.0,53800000.0,7023554.479,58800000.0,48900000.0,normal,normal,0,[0.9 0.1 0.  0.  0. ],0.7980145920013804,1.0,"[('normal', 19)]",0.9999999954230141,0.892624152727274,0.24746190130104165,56
6,45358,1,3,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,88.18730985,15119.33333,25764.02058,44869.0,192.0,0.0,0.0,0.0,0.0,0.0,489.0,244.5,74.24621202,297.0,192.0,0,0,0,0,32.0,108.0,22.04682746,66.14048238,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,3,0,340,1386,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.7894736842105263,"[('normal', 15), ('SMSMALWARE_FAKEINST', 2), ('SCAREWARE_ANDROIDDEFENDER', 1), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5830119220173121,0.9478447378652366,0.19143680977877633,56
6,6527748,6,8,624,5794.0,624,0,104.0,254.7469332,1448,0,724.25,691.7013703,983.1874637,2.144690635,502134.4615,1793627.557,6471624.0,3.0,56124.0,11224.8,14058.69321,27827.0,3.0,6504584.0,929226.2857,2446557.04,6477455.0,3.0,0,0,0,0,200.0,264.0,0.919153129,1.225537505,0,1448,427.8666667,608.7919967,370627.6952,0,0,0,1,0,0,0,0,1,458.4285714,104.0,724.25,200.0,0,0,0,0,0,0,6,624,8,5794,65535,674,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('SMSMALWARE_FAKEINST', 1)]",0.5685881417903188,0.9924027876123152,0.3069398601782762,55
17,31671,1,1,36,156.0,36,36,36.0,0.0,156,156,156.0,0.0,6062.328313,63.14925326,31671.0,0.0,31671.0,31671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60.0,44.0,31.57462663,31.57462663,36,156,76.0,69.2820323,4800.0,0,0,0,0,0,0,0,0,1,114.0,36.0,156.0,60.0,0,0,0,0,0,0,1,36,1,156,-1,-1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5829627433674147,0.9761917233766491,0.1931471346711251,59
0,54762509,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.036521336,54800000.0,0.0,54800000.0,54800000.0,54800000.0,54800000.0,0.0,54800000.0,54800000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.036521336,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,54800000.0,0.0,54800000.0,54800000.0,normal,normal,0,[0.8 0.2 0.  0.  0. ],0.6890824929174288,0.9473684210526315,"[('normal', 18), ('SCAREWARE_ANDROIDDEFENDER', 1)]",1.0,0.79780574042047,0.19561042320371338,59
6,274991,7,8,1044,695.0,517,0,149.1428571,240.724205,455,0,86.875,156.8752348,6323.843326,54.54723973,19642.21429,25853.10132,82959.0,8.0,274991.0,45831.83333,39204.12991,93363.0,1111.0,229368.0,32766.85714,34029.63705,87557.0,8.0,0,0,0,0,232.0,264.0,25.45537854,29.09186119,0,517,108.6875,190.9683111,36468.89583,0,0,0,1,0,0,0,0,1,115.9333333,149.1428571,86.875,232.0,0,0,0,0,0,0,7,1044,8,695,65535,349,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('RANSOMWARE_SIMPLOCKER', 1), ('ADWARE_KOODOUS', 1)]",0.5840346720419985,0.9908762729607208,0.2230682732749729,51
6,246091,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.127074944,246091.0,0.0,246091.0,246091.0,246091.0,246091.0,0.0,246091.0,246091.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,8.127074944,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0,1398,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.1 0.  0. ],0.7980145920013804,0.9473684210526315,"[('normal', 18), ('SMSMALWARE_FAKEINST', 1)]",0.5828031738806196,0.8445633769432017,0.15812174457264025,59
6,1623133,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.232184916,1623133.0,0.0,1623133.0,1623133.0,1623133.0,1623133.0,0.0,1623133.0,1623133.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0,1.232184916,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5937262133757096,0.9736157048334086,0.1955971042359714,57
6,22439999,11,11,1082,8442.0,762,0,98.36363636,229.7229952,1418,0,767.4545455,649.4404305,424.4206963,0.980392201,1068571.381,4541879.619,20900000.0,8.0,22400000.0,2243999.9,6553086.292,20900000.0,583.0,1476171.0,147617.1,312837.0451,1008714.0,8.0,0,0,0,0,360.0,360.0,0.4901961,0.4901961,0,1418,414.0869565,579.4578903,335771.4466,0,0,0,1,0,0,0,0,1,432.9090909,98.36363636,767.4545455,360.0,0,0,0,0,0,0,11,1082,11,8442,65535,352,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.7368421052631579,"[('normal', 14), ('SCAREWARE_ANDROIDDEFENDER', 3), ('ADWARE_KOODOUS', 2)]",0.5699612003979099,0.9722095551187764,0.3585105169906459,51
6,44817,1,3,0,42.0,0,0,0.0,0.0,42,0,14.0,24.24871131,937.1443872,89.2518464,14939.0,25435.00602,44308.0,65.0,0.0,0.0,0.0,0.0,0.0,509.0,254.5,267.9934701,444.0,65.0,0,0,0,0,32.0,108.0,22.3129616,66.9388848,0,42,8.4,18.78297101,352.8,0,0,0,0,1,1,0,0,3,10.5,0.0,14.0,32.0,0,0,0,0,0,0,1,0,3,42,138,1453,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.7368421052631579,"[('normal', 14), ('SMSMALWARE_FAKEINST', 2), ('RANSOMWARE_SIMPLOCKER', 2), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.5830189449512237,0.951121047640115,0.1883953567525015,56
6,49119773,9,6,1652,1172.0,576,0,183.5555556,263.7461427,508,0,195.3333333,249.6130338,57.49212237,0.305376004,3508555.214,13068310.81,48913025.0,1044.0,49119773.0,6139971.625,17282932.59,48913025.0,6810.0,49087584.0,9817516.8,21891936.01,48978967.0,1044.0,0,0,0,0,296.0,200.0,0.183225602,0.122150402,0,576,176.5,245.1880911,60117.2,0,0,0,1,0,0,0,0,0,188.2666667,183.5555556,195.3333333,296.0,0,0,0,0,0,0,9,1652,6,1172,65535,127,4,32,173048.0,0.0,173048.0,173048.0,48913025.0,0.0,48913025.0,48913025.0,SMSMALWARE_FAKEINST,normal,1,[1. 0. 0. 0. 0.],1.0,0.7894736842105263,"[('normal', 15), ('SMSMALWARE_FAKEINST', 2), ('SCAREWARE_ANDROIDDEFENDER', 1), ('ADWARE_KOODOUS', 1)]",0.9999999999605743,0.9667907905384931,-0.31092496441161593,48
17,25543430,8,0,128,0.0,16,16,16.0,0.0,0,0,0.0,0.0,5.011073298,0.313192081,3649061.429,5210324.717,13500000.0,10139.0,25500000.0,3649061.429,5210324.717,13500000.0,10139.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,256.0,0.0,0.313192081,0.0,16,16,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0,18.0,16.0,0.0,256.0,0,0,0,0,0,0,8,128,0,0,-1,-1,7,32,10167.33333,26.68957349,10192.0,10139.0,8500905.0,4432712.22,13500000.0,5124220.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('SCAREWARE_ANDROIDDEFENDER', 1), ('ADWARE_KOODOUS', 1)]",0.7455689566588435,0.9610628269145787,0.33844801815346237,56
6,25777937,32,32,4535,20576.0,1368,0,141.71875,362.376674,1418,0,643.0,668.4151212,974.1276038,2.482743285,409173.6032,2266338.12,15400000.0,6.0,25800000.0,831546.3548,3211519.279,15400000.0,6.0,10400000.0,334902.5161,1735489.6,9683402.0,7.0,0,0,0,0,1032.0,1032.0,1.241371643,1.241371643,0,1418,386.3230769,587.5407993,345204.1909,0,0,0,1,0,0,0,0,1,392.359375,141.71875,643.0,1032.0,0,0,0,0,0,0,32,4535,32,20576,65535,426,9,32,568494.0,0.0,568494.0,568494.0,9645996.0,0.0,9645996.0,9645996.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.7535995737655193,0.9982417649557476,0.32441497832015576,58
6,309,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6472.491909,309.0,0.0,309.0,309.0,309.0,309.0,0.0,309.0,309.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0,6472.491909,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,0,0,4380,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5829851691253016,0.9911490361892791,0.1911885445066398,58
17,230815,1,1,18,26.0,18,18,18.0,0.0,26,26,26.0,0.0,190.6288586,8.664948119,230815.0,0.0,230815.0,230815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,4.332474059,4.332474059,18,26,20.66666667,4.618802154,21.33333333,0,0,0,0,0,0,0,0,1,31.0,18.0,26.0,32.0,0,0,0,0,0,0,1,18,1,26,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8421052631578947,"[('normal', 16), ('RANSOMWARE_SIMPLOCKER', 2), ('ADWARE_KOODOUS', 1)]",0.5826042814401956,0.9468378001827362,0.20163569843861237,57
17,66611,1,1,48,199.0,48,48,48.0,0.0,199,199,199.0,0.0,3708.09626,30.02507093,66611.0,0.0,66611.0,66611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,15.01253547,15.01253547,48,199,98.33333333,87.17989065,7600.333333,0,0,0,0,0,0,0,0,1,147.5,48.0,199.0,32.0,0,0,0,0,0,0,1,48,1,199,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.6 0.1 0.  0.  0.3],0.44207495180802947,0.6842105263157895,"[('normal', 13), ('SCAREWARE_ANDROIDDEFENDER', 3), ('RANSOMWARE_SIMPLOCKER', 2), ('ADWARE_KOODOUS', 1)]",0.5829181143142245,0.5153211527931127,0.0979996273704394,56
6,3692361,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.541658846,3692361.0,0.0,3692361.0,3692361.0,3692361.0,3692361.0,0.0,3692361.0,3692361.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,0.541658846,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0,1547,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('SCAREWARE_ANDROIDDEFENDER', 1), ('ADWARE_KOODOUS', 1)]",0.6759908917074893,0.9403554018022491,0.2089927530051067,59
17,52267,1,1,42,102.0,42,42,42.0,0.0,102,102,102.0,0.0,2755.08447,38.26506209,52267.0,0.0,52267.0,52267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,19.13253104,19.13253104,42,102,62.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,93.0,42.0,102.0,32.0,0,0,0,0,0,0,1,42,1,102,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,0.9473684210526315,"[('normal', 18), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5828297995287478,0.7569475088984141,0.16354554248234768,59
6,257726,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7.760179415,257726.0,0.0,257726.0,257726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20.0,20.0,3.880089708,3.880089708,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20.0,0,0,0,0,0,0,1,0,1,0,1386,126,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.6 0.  0.  0.4 0. ],0.5818343399209484,0.9473684210526315,"[('normal', 18), ('ADWARE_KOODOUS', 1)]",0.5825779829382618,0.7199204039614993,0.124190748327355,59
6,3462089,26,55,1741,75228.0,628,0,66.96153846,189.4443413,1448,0,1367.781818,315.3987888,22231.95302,23.39627895,43276.1125,197156.9178,1676629.0,1.0,3462089.0,138483.56,340438.4914,1676629.0,1.0,3219708.0,59624.22222,272993.0755,1922891.0,1.0,0,0,0,0,840.0,1768.0,7.509916701,15.88636225,0,1448,938.6463415,676.176202,457214.2561,0,0,0,1,0,0,0,0,2,950.2345679,66.96153846,1367.781818,840.0,0,0,0,0,0,0,26,1741,55,75228,65535,1014,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.7 0.  0.1 0.  0.2],0.5018021221268029,0.8421052631578947,"[('normal', 16), ('SCAREWARE_ANDROIDDEFENDER', 2), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5898568386762955,0.4870093678712042,0.25288035278858567,55
6,11558592,10,9,2799,2731.0,1368,0,279.9,483.3497583,1418,0,303.4444444,479.6611072,478.4319751,1.643798829,642144.0,2654578.474,11300000.0,25.0,11600000.0,1284288.0,3748089.773,11300000.0,1023.0,238501.0,29812.625,33366.19254,79844.0,25.0,0,0,0,0,328.0,296.0,0.865157279,0.778641551,0,1418,276.5,460.339863,211912.7895,0,0,0,1,0,0,0,0,0,291.0526316,279.9,303.4444444,328.0,0,0,0,0,0,0,10,2799,9,2731,65535,383,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8421052631578947,"[('normal', 16), ('RANSOMWARE_SIMPLOCKER', 2), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.5950998405247736,0.995993259627387,0.3176188395958104,53
6,139689,2,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.47627945,69844.5,98681.70106,139623.0,66.0,66.0,66.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,20.0,14.31751963,7.158759816,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,1,0,0,33,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.7 0.2 0.1 0.  0. ],0.5018021221268029,0.8947368421052632,"[('normal', 17), ('SMSMALWARE_FAKEINST', 2)]",0.5833054509170998,0.5253207851129595,0.0637855705131994,60
6,10560595,12,12,2023,2843.0,908,0,168.5833333,340.9855924,543,0,236.9166667,233.4241003,460.7694926,2.272599224,459156.3043,1955992.941,9420245.0,348.0,10600000.0,960054.0909,2811768.674,9420245.0,348.0,10500000.0,956327.8182,2824241.895,9462718.0,641.0,0,0,0,0,416.0,392.0,1.136299612,1.136299612,0,908,194.64,284.7380199,81075.74,0,0,0,1,0,0,0,0,1,202.75,168.5833333,236.9166667,416.0,0,0,0,0,0,0,12,2023,12,2843,65535,383,4,32,707170.0,0.0,707170.0,707170.0,9420245.0,0.0,9420245.0,9420245.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.852423680105709,0.9947435183901623,0.23685292791416376,51
0,90482599,8,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.08841479,12900000.0,18600000.0,45500000.0,22.0,90500000.0,12900000.0,18600000.0,45500000.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.08841479,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,-1,-1,0,0,92798.66667,84250.841,164536.0,22.0,30000000.0,16500000.0,45500000.0,12700000.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('RANSOMWARE_SIMPLOCKER', 1), ('ADWARE_KOODOUS', 1)]",0.9999988636226184,0.9974114114214385,0.24754808835826161,55
17,149162,1,1,40,160.0,40,40,40.0,0.0,160,160,160.0,0.0,1340.82407,13.4082407,149162.0,0.0,149162.0,149162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,6.704120352,6.704120352,40,160,80.0,69.2820323,4800.0,0,0,0,0,0,0,0,0,1,120.0,40.0,160.0,32.0,0,0,0,0,0,0,1,40,1,160,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.1 0.  0.  0. ],0.7980145920013804,0.8421052631578947,"[('normal', 16), ('SCAREWARE_ANDROIDDEFENDER', 1), ('ADWARE_KOODOUS', 1), ('SMSMALWARE_FAKEINST', 1)]",0.5827541788418732,-0.6808272351684681,0.16000778512094166,59
6,37191,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,53.77645129,37191.0,0.0,37191.0,37191.0,37191.0,37191.0,0.0,37191.0,37191.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0,53.77645129,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,0,0,1983,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.1 0. ],0.7980145920013804,1.0,"[('normal', 19)]",0.5828290457945976,0.8810191715496507,0.14915920062362173,59
6,2067044,30,39,6255,29184.0,1368,0,208.5,434.5479419,1418,0,748.3076923,646.630707,17144.77292,33.38100205,30397.70588,93013.59922,488468.0,3.0,2029845.0,69994.65517,139362.7251,488468.0,3.0,2029880.0,53417.89474,132642.5679,534528.0,4.0,1,0,0,0,960.0,1248.0,14.51347915,18.8675229,0,1418,515.0285714,617.5671288,381389.1586,0,1,0,0,1,0,0,0,1,522.4927536,208.5,748.3076923,960.0,0,0,0,0,0,0,30,6255,39,29184,1904,789,7,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,0.8947368421052632,"[('normal', 17), ('SCAREWARE_ANDROIDDEFENDER', 1), ('ADWARE_KOODOUS', 1)]",0.5835744319117832,0.8302915756735946,0.2689300943647939,59
6,10114577,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.395468837,3371525.667,5756598.018,10000000.0,2029.0,10100000.0,5057288.5,7016156.021,10000000.0,96117.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104.0,40.0,0.296601628,0.098867209,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104.0,0,0,0,0,0,0,3,0,1,0,65535,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.1 0.  0. ],0.7980145920013804,0.7368421052631579,"[('normal', 14), ('RANSOMWARE_SIMPLOCKER', 2), ('ADWARE_KOODOUS', 2), ('SMSMALWARE_FAKEINST', 1)]",0.5727130001747824,0.8557472276436195,0.29520704771392015,58
6,2304,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,868.0555556,2304.0,0.0,2304.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,434.0277778,434.0277778,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0,407,2129,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5828877081859373,0.9954364434423218,0.19385787232653443,58
