Raw Read Error Rate,SpinUpTime,Reallocated Sector Count,Seek Error Rate,Power on Hours,Reported Uncorrectable Error,High Fly Writes,Temperature Celsius,Hardware ECC Recovered,Current Pending Sector,Reallocated Sectors Count,Current Pending Sectors counts,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.085714,-0.182796,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999998569,0.999780044410727,0.9847353373738356,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,-0.252525,-0.714286,-0.139785,1.0,-0.992439,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999986113,0.9951526718214154,0.9548494226630485,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,1.0,0.085714,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999999977,0.9995984206034336,0.9909212962428017,10
0.387097,1.0,1.0,0.487805,0.052632,1.0,0.636364,-0.314286,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999988513,0.9935347870923579,0.9726657438608504,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.2,-0.247312,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999993701,0.9994826370966621,0.9797350289515544,10
0.419355,1.0,1.0,0.487805,0.157895,1.0,1.0,-0.485714,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999973938,0.982552994042635,0.9662235384259313,9
0.419355,1.0,-1.0,0.536585,0.052632,0.979798,1.0,-0.542857,-0.16129,1.0,0.935255,-1.0,normal,fail,1,[0.2 0.8],0.2780719051126377,0.631578947368421,"[('fail', 12), ('normal', 7)]",1.0,0.3972626750351854,0.5245514451480829,8
0.354839,1.0,-1.0,0.487805,0.157895,1.0,0.959596,-0.657143,-0.247312,1.0,0.937146,-1.0,fail,fail,0,[0. 1.],1.0,0.6842105263157895,"[('fail', 13), ('normal', 6)]",1.0,0.9568544141948223,0.8961025730480979,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.59596,-0.657143,-0.290323,1.0,-0.996219,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999901626,0.9961190128233284,0.9480092263617559,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.777778,0.028571,-0.096774,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999535,0.9997087194933556,0.9895464567955937,10
0.290323,1.0,1.0,1.0,0.052632,1.0,1.0,-0.6,-0.182796,1.0,-0.986295,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.69815529776825,0.9979528000112623,0.3709922233129334,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.878788,-0.714286,-0.010753,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999935,0.9978063486050814,0.9418721553408869,9
0.258065,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.657143,-0.010753,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999937546,0.9978573005646467,0.9509207342163113,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.485714,-0.032258,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997509,0.9997797663090751,0.9629330972451288,9
0.193548,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.053763,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999939928,0.9991319642867893,0.9470994810424725,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,0.818182,-0.6,-0.11828,1.0,-0.996219,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999973492,0.9991765168961138,0.953825217115038,9
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.717172,-0.428571,-0.053763,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999980725,0.9995617656095419,0.9695458629853148,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.428571,-0.139785,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999985678,0.9996513310470618,0.9663336926467413,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.485714,-0.032258,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974776,0.9997482367034536,0.963252483974716,8
0.258065,1.0,1.0,0.487805,0.263158,1.0,1.0,-0.2,-0.16129,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999991738,0.9932436584495008,0.9869315453137918,9
0.322581,1.0,1.0,0.512195,0.052632,1.0,1.0,-0.257143,-0.010753,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999999001,0.9990134411491454,0.9765261659171895,9
0.419355,1.0,0.979798,0.536585,0.157895,1.0,0.979798,-0.6,-0.311828,1.0,-0.965028,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999989999,0.9954966106452048,0.9584003173471598,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.485714,-0.053763,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999977319,0.9997175691241864,0.9627277647242803,9
0.322581,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.268817,1.0,-0.997637,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.9999999999931595,0.763516158979145,0.709000295697071,9
0.354839,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.542857,-0.139785,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999978523,0.999475642805919,0.9568864845010231,10
0.354839,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974564,0.9995894403837156,0.951708210209233,10
0.419355,1.0,1.0,0.512195,0.157895,1.0,0.919192,-0.657143,-0.032258,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.9999999999954515,0.9968802330549806,0.9561996898741647,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.085714,-0.247312,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997528,0.9994888586224988,0.9845361585632771,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.818182,-0.485714,-0.053763,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997813,0.9997644663963001,0.9645796757262607,9
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.69697,-0.771429,-0.096774,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999959381,0.9951087776571512,0.9362277062369321,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,0.515152,-0.314286,-0.053763,1.0,-0.996219,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999991633,0.9995201081910636,0.9779997345085181,9
0.322581,1.0,1.0,0.536585,0.052632,1.0,0.878788,-0.371429,-0.225806,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999984478,0.9993330285651609,0.9709505216100865,8
0.258065,1.0,1.0,0.439024,0.578947,1.0,1.0,-0.542857,-0.139785,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999990605714,0.9989495310001075,0.9851831058254912,10
0.032258,-0.333333,1.0,0.463415,0.157895,1.0,1.0,-0.542857,-0.010753,1.0,-0.999527,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9743989296257496,0.9998327556995427,10
0.225806,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.371429,-0.053763,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999982858,0.9998151041363599,0.9715863336573388,10
0.451613,0.703704,0.959596,0.536585,-0.052632,-0.232323,1.0,-0.714286,-0.182796,1.0,-0.951323,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9970003794878721,0.4165608239391834,10
0.290323,0.481481,1.0,0.463415,0.157895,0.979798,0.858586,-0.6,-0.505376,1.0,-0.982514,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.7368421052631579,"[('fail', 14), ('normal', 5)]",1.0,0.7594262044371489,0.6739581429020474,8
0.451613,1.0,1.0,0.560976,0.052632,1.0,0.494949,-0.6,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999971766,0.9982938185567036,0.9601837695405228,10
0.096774,1.0,1.0,0.536585,0.157895,1.0,0.959596,-0.657143,-0.268817,1.0,-0.992439,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999978792,0.9977490822784603,0.9567385695568115,10
0.0,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.428571,-0.290323,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999612982,0.999799623285071,0.9739684365291236,10
0.451613,0.555556,1.0,0.487805,0.157895,1.0,1.0,-0.6,-0.096774,1.0,-1.0,-1.0,fail,fail,0,[0.2 0.8],0.2780719051126377,0.7894736842105263,"[('fail', 15), ('normal', 4)]",0.999999759683486,0.5854867112817236,0.4185124218581619,10
0.451613,1.0,1.0,0.390244,0.578947,1.0,1.0,-0.371429,-0.075269,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999967433648,0.9975245960522443,0.988646661911415,10
0.419355,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.657143,-0.096774,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999966872,0.9914442375302315,0.9492776281370218,10
0.354839,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.6,-0.204301,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999967155,0.9990402708644979,0.951039634199294,10
0.451613,1.0,-1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.204301,1.0,0.935255,-1.0,fail,normal,1,[0.6 0.4],0.02904940554533142,0.2631578947368421,"[('fail', 14), ('normal', 5)]",1.0,-0.20248231743292877,-0.4090336921194913,10
0.225806,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.032258,1.0,-0.995747,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999941978,0.9985824308823794,0.9470548742180919,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.032258,1.0,-0.996692,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999961277,0.9991525184595957,0.9523876588732363,10
0.483871,1.0,1.0,0.536585,0.052632,1.0,0.878788,-0.714286,-0.311828,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999982422,0.9963308773003519,0.9371638159703369,9
0.419355,1.0,1.0,0.609756,0.052632,1.0,0.717172,-0.257143,-0.096774,1.0,-0.995747,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999998967,0.9980755422729999,0.9834692707132436,10
0.419355,1.0,1.0,0.487805,0.157895,1.0,1.0,-0.428571,-0.096774,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999979139,0.9807638414204121,0.9704817183741218,10
0.387097,1.0,1.0,0.609756,0.052632,1.0,0.979798,0.371429,-0.11828,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999999999,0.9993318839697167,0.9962712288912491,10
0.129032,1.0,0.979798,0.536585,0.052632,1.0,0.393939,-0.485714,-0.311828,1.0,-0.97448,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999833131,0.9976372541859746,0.9652490923266376,9
0.419355,1.0,1.0,0.512195,0.578947,1.0,1.0,-0.314286,-0.096774,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999396167,0.9990618843585253,0.993319682326775,10
0.129032,0.777778,-0.818182,0.560976,-0.263158,1.0,0.79798,-0.942857,-0.290323,1.0,0.756616,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9992784393834881,0.9928531921907373,10
0.290323,1.0,0.919192,0.560976,0.052632,1.0,0.191919,-0.485714,-0.075269,1.0,-0.915879,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999979459,0.9963438611011952,0.9677837682636774,8
0.451613,0.851852,1.0,0.463415,0.578947,1.0,1.0,-0.657143,-0.204301,1.0,-0.99811,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.2631578947368421,"[('normal', 14), ('fail', 5)]",0.9999998632786091,0.7509270319209818,-0.7106386019027063,10
0.290323,0.555556,1.0,0.439024,0.578947,1.0,1.0,-0.885714,-0.096774,1.0,-1.0,-1.0,fail,fail,0,[0.2 0.8],0.2780719051126377,0.8421052631578947,"[('fail', 16), ('normal', 3)]",0.9999999991882769,0.3601477270008989,0.21491428537679327,10
-0.032258,1.0,1.0,0.536585,0.052632,1.0,0.070707,-0.714286,-0.096774,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999636131,0.9973409662488848,0.9530698516627547,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.542857,-0.11828,1.0,-0.992439,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999976508,0.9988547732355073,0.9572697480037641,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.717172,-0.2,-0.053763,1.0,-0.982987,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999995621,0.9995104664121754,0.9817711565029971,10
0.258065,1.0,1.0,0.536585,0.052632,1.0,0.919192,-0.257143,-0.096774,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999993805,0.9996615426207427,0.9783419794521455,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.139785,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999996583,0.9975173689890653,0.9449643762161294,10
0.354839,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.6,-0.182796,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999970661,0.9997116910817567,0.9590664117515697,10
0.16129,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.2,-0.075269,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999999256,0.9997858803253621,0.9808982259615794,10
0.354839,1.0,1.0,0.536585,0.052632,1.0,0.89899,-0.314286,-0.139785,1.0,-0.994329,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999992746,0.9993001435650513,0.9747422768376263,10
0.225806,1.0,1.0,0.536585,0.052632,1.0,1.0,0.085714,-0.053763,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999623,0.9997552090790123,0.9904920023553805,10
0.483871,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.542857,-0.075269,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999968558,0.9993488407926634,0.9573197303799971,10
-0.483871,0.62963,1.0,0.04878,0.473684,0.777778,1.0,-0.6,-0.978495,0.238095,-1.0,-0.260674,fail,fail,0,[0.1 0.9],0.5310044064107188,0.3684210526315789,"[('normal', 12), ('fail', 7)]",1.0,0.7514016935096506,0.6825783281945289,12
0.451613,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999966014,0.9979348592460155,0.9452662176073549,10
0.193548,1.0,1.0,0.487805,0.157895,1.0,-1.0,-0.314286,-0.247312,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999999782,0.9918239517137408,0.9869213572483223,10
0.387097,1.0,0.979798,0.536585,0.052632,1.0,1.0,-0.371429,-0.182796,1.0,-0.978261,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999988328,0.9994258958031423,0.969005909518887,10
0.419355,1.0,1.0,0.560976,0.052632,1.0,0.757576,-0.542857,-0.16129,1.0,-0.992439,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999975036,0.9959130161441863,0.9616878859133555,9
0.419355,1.0,1.0,0.609756,0.052632,1.0,0.878788,-0.142857,-0.032258,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999993946,0.99918492580764,0.987171917337073,9
0.096774,1.0,1.0,0.512195,0.157895,1.0,0.818182,-0.6,-0.354839,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999920398,0.9991824257303961,0.959795258056288,10
0.419355,1.0,1.0,0.487805,0.157895,1.0,0.919192,-0.485714,-0.268817,1.0,-0.991966,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999939424,0.9352621957659721,0.965118818734866,9
0.290323,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.371429,-0.247312,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999979566,0.9989794951397926,0.9719538714353849,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.142857,-0.075269,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997361,0.9997253764013294,0.9829543113215299,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.428571,-0.182796,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999984606,0.9996790459554177,0.9660968991904598,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.485714,-0.096774,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999981741,0.9997290623723529,0.9625677807350993,8
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.939394,-0.6,-0.16129,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999972653,0.9988621789962053,0.9517853648982065,9
0.451613,1.0,1.0,0.439024,0.578947,1.0,1.0,-0.657143,-0.010753,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.9999999979140634,0.9800615925341845,0.9809681844362322,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.096774,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999969317,0.9987004164140671,0.9516334018019266,10
0.258065,0.62963,1.0,0.560976,-0.052632,1.0,0.474747,-0.6,-0.247312,1.0,-0.997637,-1.0,fail,fail,0,[0. 1.],1.0,0.2631578947368421,"[('normal', 14), ('fail', 5)]",0.9197800809668721,0.9974599939305335,0.33020947513173887,10
0.483871,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.714286,-0.053763,1.0,-0.995747,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999947566,0.9967175875790417,0.939063228783937,10
0.193548,1.0,1.0,0.609756,0.052632,1.0,0.69697,-0.314286,-0.075269,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974811,0.9993665929650888,0.9816865909652946,10
0.451613,1.0,1.0,0.609756,0.052632,1.0,0.979798,-0.142857,0.032258,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999987288,0.999105028284248,0.9870029524895739,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.657143,-0.053763,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999957745,0.9985735275549814,0.9466604721543318,10
0.0,1.0,0.959596,0.536585,0.052632,1.0,0.979798,-0.485714,-0.204301,1.0,-0.952268,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999733467,0.9983973803464323,0.9594549039696577,9
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.053763,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999963628,0.9987883362919092,0.9464486914308928,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,-1.0,-0.314286,-0.139785,1.0,-0.996692,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999486,0.999643006536644,0.985309928612934,10
0.387097,0.555556,1.0,0.512195,-0.052632,1.0,1.0,0.485714,-0.311828,1.0,-1.0,-1.0,fail,fail,0,[0.2 0.8],0.2780719051126377,0.0,"[('normal', 19)]",0.999124583049575,0.6083689809771248,0.17468556833772944,10
0.032258,1.0,0.939394,0.536585,0.052632,1.0,0.939394,-0.542857,-0.182796,1.0,-0.939508,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999790458,0.9974935823120177,0.9536432235905107,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.096774,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999969164,0.9984118414577097,0.9460400266891957,9
0.354839,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.6,-0.11828,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997372,0.9986019572243094,0.9549816397897013,10
0.225806,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.6,-0.139785,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999964105,0.9990751066361554,0.9520501039352167,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.939394,-0.142857,-0.053763,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997217,0.9997133395227138,0.983594789700667,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.6,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999973377,0.9988693332998082,0.9548300374075384,10
0.451613,0.555556,1.0,0.512195,0.157895,1.0,0.878788,-0.085714,-0.075269,1.0,-0.999055,-1.0,normal,normal,0,[0.6 0.4],0.02904940554533142,0.631578947368421,"[('normal', 12), ('fail', 7)]",0.999994197706941,0.014624123320151061,-0.1548897338110625,9
0.419355,1.0,1.0,0.609756,0.052632,1.0,1.0,-0.428571,-0.204301,1.0,-0.996219,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999965028,0.9983575975056738,0.9723398957776593,10
0.322581,1.0,1.0,0.560976,0.052632,1.0,0.858586,-0.6,-0.354839,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999769328,0.9979767899494618,0.9536894839011484,8
0.322581,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.485714,-0.247312,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999967852,0.9994960274780169,0.9608775468563998,8
0.129032,1.0,-1.0,0.609756,-0.684211,1.0,0.919192,-0.314286,-0.225806,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9967616880312562,0.9535107414494406,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.714286,-0.032258,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999995008,0.9977062561083585,0.9404017423861261,10
0.290323,1.0,1.0,0.560976,0.052632,1.0,0.858586,-0.428571,-0.290323,1.0,-0.982987,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999953718,0.9959491062909365,0.9682686004778671,9
0.451613,1.0,1.0,0.536585,0.052632,1.0,-1.0,-0.714286,-0.204301,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999996596,0.9967364449985325,0.9620505545074991,10
0.322581,0.777778,1.0,0.439024,0.368421,1.0,1.0,-0.542857,-0.225806,1.0,-1.0,-1.0,fail,fail,0,[0.2 0.8],0.2780719051126377,0.8947368421052632,"[('fail', 17), ('normal', 2)]",0.9999944000298373,0.6344010269263752,-0.516104956400406,9
0.258065,1.0,1.0,0.390244,0.578947,1.0,1.0,0.428571,-0.182796,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999991451,0.9995173604402225,0.9984972542410665,10
0.193548,1.0,-1.0,0.536585,0.052632,1.0,0.676768,-0.771429,-0.182796,1.0,0.935255,-1.0,fail,fail,0,[0.4 0.6],0.02904940554533142,0.7894736842105263,"[('fail', 15), ('normal', 4)]",1.0,-0.03290302012877533,0.4278028440224779,10
0.354839,1.0,1.0,0.536585,0.052632,1.0,1.0,0.542857,-0.204301,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997188777197152,0.9968253815360765,10
0.451613,1.0,1.0,0.560976,-0.894737,0.979798,1.0,-0.657143,-0.225806,1.0,-0.999055,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,1.0,"[('fail', 19)]",0.3004320112188831,0.7465537432075862,0.35613730170873975,9
0.354839,1.0,1.0,0.536585,0.052632,1.0,0.838384,-0.314286,-0.204301,1.0,-0.996219,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999990745,0.9989003523951396,0.9747704678561965,10
