capacity_bytes,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_raw,smart_16_raw,smart_17_raw,smart_22_normalized,smart_22_raw,smart_24_normalized,smart_168_raw,smart_170_raw,smart_173_raw,smart_174_raw,smart_177_normalized,smart_177_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_218_raw,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_225_normalized,smart_225_raw,smart_226_raw,smart_231_raw,smart_232_raw,smart_233_raw,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_raw,smart_242_raw,smart_241_normalized,smart_242_normalized,smart_254_normalized,smart_12_normalized,smart_250_raw,smart_251_raw,smart_235_normalized,smart_23_normalized,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,LIME Trust Calculator (100) - Sum,LIME Trust Calculator (100) - Intercept,LIME Trust Calculator (100) - Pred,SHAP Trust Calculator (100),Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
12000100000000.0,82,167352216,0,0,92,0,100,7,100,0,83,217046989.0,0,0,80,18268,100,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,74,26,0,0,100,266,100,1348,26,26,82,167352216,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,17921.0,69107199144.0,160308000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8082091014333711,-0.07907778080483024,0.7291313206285408,-0.08400000000000002,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.6688105848803798,0.9923588372766972,-0.11918009035228556,59
8001560000000.0,82,164685304,0,0,86,0,100,7,100,8,92,1581604533.0,0,0,74,22911,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,70,30,96,8910,100,14,100,76,30,30,21,164685304,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,22904.0,59286221216.0,169478000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.2902379870667966,-0.49863279523061427,0.7916051918361819,-0.08400000000000002,1.0,"[('normal', 19)]",0.6901588310346043,0.9724296927452087,-0.12342868875860073,58
12000100000000.0,79,85623344,0,0,89,0,100,18,100,0,88,596461999.0,0,0,78,20087,100,0,0,0,17,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,74,26,0,0,100,264,100,963,26,26,79,85623344,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,19952.0,68551319408.0,228898000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8401153046335801,-0.15372830456807018,0.6863870000655101,-0.08400000000000002,0.631578947368421,"[('normal', 12), ('fail', 7)]",0.7244334231185883,0.9818641860038042,-0.13218926488333124,58
8001560000000.0,80,93064824,0,0,84,0,100,22,100,0,96,3621343213.0,0,0,67,28972,100,0,0,0,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,71,29,95,11962,100,21,83,35369,29,29,1,93064824,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,28911.0,70271170968.0,187921000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.904054408619195,-0.09421458408751959,0.8098398245316751,0.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.6940698296346122,0.9880882073193789,-0.12167052333493766,61
12000100000000.0,82,143644336,0,0,96,0,100,3,100,0,88,607684661.0,0,0,86,12862,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,74,26,0,0,100,202,100,649,26,26,82,143644336,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,12765.0,55369736640.0,122508000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.6139289870189167,0.1324353619021777,0.7463643489210945,-0.084,1.0,"[('normal', 19)]",0.6490360595708632,0.9965073049534112,-0.11557961112860789,59
4000790000000.0,117,125895264,0,0,92,0,100,12,100,0,82,198902356.0,0,0,54,41084,100,0,0,0,12,0,0,0,0,0,0,0,0.0,0,0,0,98,2,100,0,100,0,100,0.0,100,0,75,25,100,0,100,0,76,49760,25,25,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,40733.0,58563757296.0,232384000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.31769478141975005,0.5328876466707307,0.8505824280904808,0.016000000000000007,0.7368421052631579,"[('normal', 14), ('fail', 5)]",0.8096103397716633,0.7060561514885548,-0.0679203292328726,61
4000790000000.0,119,208177936,0,0,96,0,100,4,100,0,66,4436376.0,0,0,58,37010,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,77,23,100,0,100,1,94,12832,23,23,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,36832.0,53930315496.0,184045000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.3060259352600998,-0.49393777056681176,0.8120881646932883,-0.08400000000000002,1.0,"[('normal', 19)]",0.7806676866351714,0.9917577989399433,-0.1486980522993058,59
4000790000000.0,119,227195136,0,0,97,0,100,3,100,0,83,217843160.0,0,0,51,43224,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,84,16,100,0,100,0,75,50843,16,16,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,43050.0,62986436584.0,178266000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.1542752367126672,-0.28538171006197105,0.8688935266506963,-0.08400000000000002,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.7797639749252954,0.994432763196528,-0.13859938426612672,60
4000790000000.0,118,184399488,0,0,91,0,100,13,100,0,88,699229594.0,0,0,60,35106,100,0,0,0,13,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,70,30,100,0,100,0,75,51001,30,30,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,34772.0,45963484272.0,185010000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9971426272927757,-0.2220257398303272,0.7751168874624488,0.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.7811130034434999,0.9886161237955093,-0.14512660907990185,61
12000100000000.0,84,228612544,0,0,89,0,100,15,100,0,89,750631535.0,0,0,85,13952,100,0,0,0,15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,71,29,0,0,100,183,100,1121,29,29,84,228612544,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,13716.0,54840372568.0,144363000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.3855832848871787,-0.6645129882869227,0.7210702966002562,0.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.6652564142309131,0.9955419297330081,-0.11986197095325561,60
4000790000000.0,118,199266672,0,0,94,0,100,6,100,0,87,536625870.0,0,0,60,35912,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,96,4,100,0,100,0,100,0.0,100,0,77,23,100,0,100,0,39,123620,23,23,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,35304.0,39077463184.0,230193000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.42633124388402444,0.3835546284469319,0.8098858723309561,-0.08400000000000002,1.0,"[('normal', 19)]",0.8100848425850853,0.9774482361972332,-0.14572203195373948,61
8001560000000.0,84,225553688,0,0,85,0,100,10,100,0,93,1787211368.0,0,0,73,23736,100,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,73,27,90,20530,100,1,83,34359,27,27,1,225553688,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,23696.0,60690240128.0,184542000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.5186158578933052,0.20489141994925752,0.7235072778425631,-0.08400000000000002,1.0,"[('normal', 19)]",0.7045403250953883,0.9222805500030518,-0.12434466134679063,60
12000100000000.0,81,124983312,0,0,90,0,100,8,100,0,90,924438092.0,0,0,79,19071,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,76,24,0,0,100,314,100,1895,24,24,81,124983312,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,18446.0,63911292968.0,159847000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9328243028350323,-0.19771616394648506,0.7351081388885479,-0.08400000000000002,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.6695440273662736,0.9978463142178953,-0.11831721745300061,59
12000100000000.0,81,118362808,0,0,90,0,100,11,100,0,86,376344704.0,0,0,86,12460,100,0,0,0,11,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,77,23,0,0,100,197,100,1423,23,23,81,118362808,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,12034.0,46336054408.0,112474000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9022292722289197,-0.1901504607794302,0.7120788114494896,-0.08400000000000002,1.0,"[('normal', 19)]",0.6418482923244283,0.9772030413150787,-0.11320587512838065,58
12000100000000.0,83,198378288,0,0,95,0,100,4,100,0,85,329664670.0,0,0,98,1941,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,67,33,0,0,100,2,100,332,33,33,3,198378288,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,1877.0,30257185728.0,40742124684.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.5855192172536571,0.09664145142406938,0.6821606686777266,0.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.633943545917776,0.9157575070858002,-0.11929165412792204,61
12000100000000.0,100,0,100,0,100,0,100,2,100,0,100,0.0,100,0,99,7003,100,0,0,0,2,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,978,100,978,193,31,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.2921002524540743,-0.3760082858148816,0.9160919666391925,-0.08400000000000002,1.0,"[('normal', 19)]",0.6199667440736388,0.9478171020746231,-0.11027538122818233,61
12000100000000.0,81,125304144,0,0,97,0,100,3,100,0,84,250901218.0,0,0,99,1546,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,61,39,0,0,100,2,100,291,39,39,3,125304144,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,1490.0,25417154616.0,35987574178.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.2 0.8],0.2780719051126377,0.703500559668197,0.005767875987078397,0.7092684356552756,0.11599999999999999,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.628170019248938,0.5017817144276567,-0.002536312838459398,60
12000100000000.0,100,0,100,0,100,0,100,2,100,0,100,0.0,100,0,99,10398,100,0,0,0,2,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,538,100,538,142,42,0,0,100,0,100,1,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.3 0.7],0.1187091007693073,0.10636774708147619,0.5234289367166852,0.6297966837981613,0.21599999999999997,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.6199667440913956,-0.1601845093003641,0.035420402506344296,61
12000100000000.0,83,193494792,0,0,96,0,100,3,100,0,88,582279418.0,0,0,86,12518,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,80,20,0,0,100,180,99,2579,20,20,83,193494792,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,11724.0,52365396992.0,116285000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.003844835846295,-0.28200277875052765,0.7218420570957671,0.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.6488988280239631,0.9903117930516601,-0.1140071008646969,59
4000790000000.0,117,147377264,0,0,93,0,100,7,100,0,87,662150482.0,0,0,62,34054,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,74,26,100,0,100,1,72,57294,26,26,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,33700.0,45069347880.0,189566000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.1550087233801292,-0.42872175237837856,0.726286971001751,-0.08400000000000002,1.0,"[('normal', 19)]",0.7817266357057657,0.9952207575552166,-0.14265015036532003,59
12000100000000.0,84,235050464,0,0,96,0,100,3,100,0,85,284111058.0,0,0,88,11135,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,74,26,0,0,100,179,100,988,26,26,84,235050464,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,10841.0,46447140160.0,95389806327.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.2388000367540848,-0.4694742458084505,0.7693257909456339,-0.08400000000000002,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.6434462355421807,0.9970773765817285,-0.11518902402681179,60
4000790000000.0,100,0,134,100,100,428,100,7,100,0,100,0.0,113,42,97,25981,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,70,100,70,176,34,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.196795405474653,-0.41761812904250795,0.7791772764321448,-0.08400000000000002,1.0,"[('normal', 19)]",0.7261669702456705,0.9820432141423225,-0.12435529414730861,58
12000100000000.0,83,213401928,0,0,95,0,100,4,100,0,85,294649329.0,0,0,81,17519,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,74,26,0,0,100,248,100,890,26,26,83,213401928,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,17397.0,68311180184.0,168963000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7926549439412918,-0.0489692686776213,0.7436856752636702,-0.08400000000000002,1.0,"[('normal', 19)]",0.6779049786172064,0.996393627487123,-0.12226418375936625,59
4000790000000.0,120,2359536,0,0,92,0,100,18,100,0,86,458986667.0,0,0,54,41009,100,0,0,0,18,0,0,0,0,0,0,0,0.0,0,0,0,100,0,98,2,100,0,100,0.0,100,0,81,19,100,0,100,1,97,7122,19,19,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,40911.0,60446243360.0,249634000000.0,0,0,0,0,0,0,0,0,fail,normal,1,[0.4 0.6],0.02904940554533142,0.659088909407065,-0.11262495172837184,0.5464639576786932,0.31599999999999995,0.5263157894736842,"[('normal', 10), ('fail', 9)]",0.8209387704101013,-0.40810232315974304,-0.008375865018705094,62
4000790000000.0,110,28165488,0,0,97,0,100,8,100,0,75,34285350.0,0,0,54,40709,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,82,18,100,0,100,1,35,131737,18,18,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,40178.0,56747928952.0,219195000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.6974683964850482,0.15580727929044008,0.8532756757754885,-0.08400000000000002,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.7972822589360873,0.9880793560296297,-0.13752914725454288,59
4000790000000.0,100,0,134,102,100,445,100,6,100,0,100,0.0,113,42,97,24677,100,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,288,100,288,214,28,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.6256276688845712,0.1069768471035571,0.732604515988128,-0.08400000000000002,1.0,"[('normal', 19)]",0.7261669702404923,0.8403637111186981,-0.1246807876977896,58
12000100000000.0,83,218115800,0,0,91,0,100,11,100,8,86,393212703.0,0,0,77,20420,100,0,0,0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,67,33,0,0,100,325,100,1383,33,33,83,218115800,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,20174.0,76087829096.0,208066000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,1.0095997222715023,-0.39316744634185485,0.616432275929647,0.015999999999999986,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.708871969969687,0.7505980422214988,-0.05246211673353853,59
12000100000000.0,82,163234720,0,0,89,0,100,8,100,0,87,518111589.0,0,0,91,8552,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,80,20,0,0,100,169,99,3075,20,20,82,163234720,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,7852.0,33198014784.0,52414655745.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.6012461336483431,-0.005470444612640457,0.5957756890357029,0.0,1.0,"[('normal', 19)]",0.6323620361517297,0.7507356469945434,-0.03168609826550112,58
8001560000000.0,81,129318376,0,0,89,0,100,8,100,0,93,1849833984.0,0,0,73,24475,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,61,39,70,61963,100,6,85,31648,39,39,81,129318376,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,24442.0,60669369824.0,201474000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.3967534978646239,-0.4971923182236075,0.8995611796410161,0.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.7130300769263961,0.9890706287696958,-0.13104761044210644,59
14000500000000.0,100,0,100,0,100,7647,100,1,100,2,100,0.0,100,0,94,2509,100,0,0,0,1,0,0,0,0,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,0,100,0,100,8,100,30,0,0,100,2,100,1,100,0,200,0,0,0,0,1966082,94,2505,100,0,0,0,536,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.7 0.3],0.1187091007693073,-0.39915870864426894,0.6927705047370553,0.2936117960927863,0.6159999999999999,0.10526315789473684,"[('normal', 17), ('fail', 2)]",0.6473120234902505,0.24588138534940585,-0.0271374356008894,61
4000790000000.0,117,156915384,0,0,91,0,100,8,100,0,74,27932977.0,0,0,57,37873,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,80,20,100,0,100,0,97,6923,20,20,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,37820.0,53517636592.0,257249000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.3006725848460945,-0.4199946430647538,0.8806779417813413,-0.08400000000000002,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.8285025771895109,0.9227031916379929,-0.15890315339525954,58
8001560000000.0,83,221633632,0,0,96,0,100,2,100,0,94,2565901901.0,0,0,70,26797,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,67,33,96,8456,100,0,83,35607,33,33,1,221633632,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,26725.0,68193428064.0,183451000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.593622882320039,0.19513291544691014,0.7887557977669495,-0.08400000000000002,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.701793108854403,0.9509311765432358,-0.1282637789842597,59
14000500000000.0,100,0,100,0,100,7844,100,2,100,0,100,0.0,100,0,69,12603,100,0,0,0,2,0,0,0,0,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,15,100,1,100,61,100,24,0,0,100,0,100,0,100,0,200,0,0,0,0,50331649,69,12572,100,0,0,0,535,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.6121382019025899,0.22630966074383274,0.8384478626464228,0.015999999999999986,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.6476291847056515,0.5925047732384328,-0.056741155854849123,61
12000100000000.0,100,0,133,92,166,396,100,16,100,0,100,0.0,132,17,100,6716,100,0,0,0,16,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,231,100,231,176,34,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,100,0,0,0,0,0.0,0.0,0,0.0,0,0.0,29677920026.0,69320084984.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.3784394023415665,0.31593657181178275,0.6943759741533494,0.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.6246785789734342,0.7499767783523921,-0.03241729710527628,59
12000100000000.0,100,0,100,0,169,389,100,13,100,0,100,0.0,100,0,99,9255,100,0,0,0,13,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,357,100,357,230,26,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9561566299746185,-0.15185987882455632,0.8042967511500622,-0.08400000000000002,1.0,"[('normal', 19)]",0.6199667440846448,0.9919247906655073,-0.14512857659583286,60
4000790000000.0,100,0,133,104,125,559,100,26,100,0,100,0.0,113,42,97,25525,100,0,0,0,26,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,443,100,443,200,30,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.640240779182856,0.19276511733450274,0.8330058965173589,-0.08400000000000002,1.0,"[('normal', 19)]",0.7261669702448295,0.9901280431076884,-0.1285722586049195,61
8001560000000.0,74,23333088,0,0,92,0,100,6,100,0,94,2696900370.0,0,0,72,24811,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,70,30,95,11302,100,5,85,31765,30,30,74,23333088,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,24766.0,61932053360.0,178925000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.2947729675706423,-0.46044915598422326,0.8343238115864187,-0.08400000000000002,1.0,"[('normal', 19)]",0.6919032635318773,0.9575686939060688,-0.12428690526088149,61
4000790000000.0,118,188756056,0,0,92,0,100,10,100,0,89,930728697.0,0,0,58,37434,100,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,81,19,100,0,100,0,97,6923,19,19,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,37379.0,51825709456.0,241303000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.5435916457380232,0.2267482039322084,0.7703398496702317,0.015999999999999986,0.6842105263157895,"[('normal', 13), ('fail', 6)]",0.8200341009762734,0.7112654633314732,-0.07875282323798559,60
500108000000.0,100,0,100,0,100,1466,100,9,100,0,100,0.0,100,0,49,20491,100,0,0,0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,10,100,2,100,2272,100,32,0,0,100,0,100,0,100,0,200,0,0,0,0,0,49,20488,100,0,0,0,263,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,fail,1,[0.5 0.5],0.0,0.14533015321721013,0.3349138611523555,0.4802440143695656,0.4159999999999999,0.47368421052631576,"[('normal', 10), ('fail', 9)]",0.8339947241842014,0.052474021911621094,0.231412152810869,59
12000100000000.0,80,104330048,0,0,97,0,100,3,100,0,77,46564675.0,0,0,100,717,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,57,43,0,0,100,17,100,36,43,43,80,104330048,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,714.0,22054507368.0,15647632038.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.2 0.8],0.2780719051126377,0.854957889241787,-0.16396058788012008,0.690997301361667,0.11599999999999999,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.630254363720349,0.5792525832535692,0.0011591649960581336,60
